tseries,Unnamed: 1,F1,F2,F3
2021-01-26 15:33:38,,54666.4174204063,1222.06518644409,12405.6685055412
2021-01-26 15:34:07,,65018.1834846982,1058.58809721159,14804.9164776869
2021-01-26 15:34:37,,69927.3912381764,1426.613619286,12641.8329784341
2021-01-26 15:35:07,,58798.7492636725,1380.52072674636,12750.5046170011
2021-01-26 15:35:36,,63034.9473345808,1381.19621467558,13655.117545019
2021-01-26 15:36:06,,47522.1119561796,1177.80909034945,12157.8543057849
2021-01-26 15:36:35,,73883.8936564678,1763.66794181923,13188.2344617376
2021-01-26 15:37:05,,59136.0947893085,1065.0335289011,13292.9512499597
2021-01-26 15:37:35,,52694.9387101043,1282.78347875859,11576.9366637038
2021-01-26 15:38:04,,115213.739329529,1665.67884685592,12524.793315705
2021-01-26 15:38:34,,16707.8232101791,0.0,2979.38284137752
2021-01-26 15:39:03,,25712.6827021675,0.0,2160.64359124319
2021-01-26 15:39:33,,15620.228874408,0.0,2416.3255047466
2021-01-26 15:40:03,,28799.7404796992,1186.7835488991,7873.6112185719
2021-01-26 15:40:32,,64707.7515816281,1283.29061897295,12495.0862412377
2021-01-26 15:41:02,,71931.886079818,1393.81994301525,12841.5702728095
2021-01-26 15:41:32,,72842.3382700854,1601.84740122952,16612.8766721755
2021-01-26 15:42:01,,58276.9404384366,1708.6982614868,13706.8907450534
2021-01-26 15:42:31,,67487.6727018155,1406.14261061504,15604.9961512922
26.01.2021 15:43:01.0014,,74605.4621002295,1555.52339228577,13005.0414785812
2021-01-26 15:43:30,,105170.013978685,1522.19583081766,14468.8796859859
2021-01-26 15:44:00,,62398.5461908169,1688.57041669222,11964.5727666614
2021-01-26 15:44:29,,66188.8023786598,1766.11243855702,17108.0116449691
2021-01-26 15:44:59,,72062.828510731,1496.23298097356,11532.7644253063
2021-01-26 15:45:29,,28049.3919668851,0.0,3033.3264998237
2021-01-26 15:45:58,,14711.9461735995,0.0,2648.27195832739
2021-01-26 15:46:28,,18641.7343916056,0.0,1556.07714320875
2021-01-26 15:46:57,,16490.9262139311,0.0,2098.84505300853
2021-01-26 15:47:27,,80391.5419219034,2701.91753667521,22462.193708361
2021-01-26 15:47:57,,67238.6963837194,1407.66392327072,15213.2893230867
2021-01-26 15:48:26,,70480.9734879505,1715.30061800002,11602.3161997323
2021-01-26 15:48:56,,112241.246104041,1149.12291737272,13544.3371438887
2021-01-26 15:49:26,,61243.0788989549,1132.45359294947,13903.9457302874
2021-01-26 15:49:55,,57440.7083695372,1444.03858134893,12023.4542719462
2021-01-26 15:50:25,,90033.8956262891,1981.97749565937,14683.5120731603
2021-01-26 15:50:54,,105170.506117194,1640.56657135499,12581.6585908624
2021-01-26 15:51:24,,71045.9479887721,1619.03556130547,14861.6664076234
2021-01-26 15:51:54,,61190.9552871727,1276.86746087252,13371.2115332202
2021-01-26 15:52:23,,51486.0515592616,1383.44812747483,12304.9201806389
2021-01-26 15:52:53,,15528.3305448619,484.331829490241,2647.16220129456
2021-01-26 15:53:23,,20511.876360254,0.0,1871.09724702915
2021-01-26 15:53:52,,19558.4589412217,0.0,2165.16955276018
2021-01-26 15:54:22,,51808.94546648,596.322164505502,7786.23909597468
2021-01-26 15:54:51,,81437.4076942103,1658.31377349648,14891.6173010066
2021-01-26 15:55:21,,65857.6132979504,1308.24683727256,14505.8084735487
2021-01-26 15:55:51,,70101.1737394999,1192.1331586168,13171.283696247
2021-01-26 15:56:20,,49954.6216599734,1236.91672404383,10139.5108961067
2021-01-26 15:56:50,,86501.4666848818,1779.4863051829,18812.0757087482
2021-01-26 15:57:20,,84188.6094876922,1096.16428075004,13151.0246925621
2021-01-26 15:57:49,,68776.5322151541,1728.27358282539,12477.8969853327
2021-01-26 15:58:19,,75708.6130538434,1961.24089275391,15201.5827066314
2021-01-26 15:58:48,,49566.2960491349,1122.02846174556,12432.6159289571
2021-01-26 15:59:18,,69734.1662839124,1514.95721425941,12059.3182126266
2021-01-26 15:59:48,,26333.0015274123,0.0,2606.68165518409
2021-01-26 16:00:17,,18250.1359396904,0.0,1890.8341988384
2021-01-26 16:00:47,,17804.8919574554,0.0,2052.20291995591
2021-01-26 16:01:16,,19350.6110203691,483.485954169997,1622.17464878327
2021-01-26 16:01:46,,99948.927191172,1336.69656436193,12188.611957144
2021-01-26 16:02:16,,57612.9862031326,1276.75174090601,11610.0398345968
2021-01-26 16:02:45,,78362.6779421216,1414.30399561525,13125.9612640123
2021-01-26 16:03:15,,89702.7171431206,1870.3150299709,15279.8454155685
2021-01-26 16:03:45,,50206.2562820362,1890.57838626575,17141.4136339016
2021-01-26 16:04:14,,83803.8057615109,1596.44610237955,19333.0491396326
2021-01-26 16:04:44,,64109.8135783264,1067.72522791612,12969.5277719174
2021-01-26 16:05:13,,68173.7211188772,906.125303379357,11818.7425203397
2021-01-26 16:05:43,,71347.2896096251,1434.57998648402,15629.9754046739
2021-01-26 16:06:13,,59284.185951743,1303.31770060081,13781.5673996638
2021-01-26 16:06:42,,54811.7646777874,1264.57701536047,8785.26868874979
2021-01-26 16:07:12,,17906.6878633338,0.0,1601.29439341292
2021-01-26 16:07:42,,18201.812778382,0.0,1929.69971533682
2021-01-26 16:08:11,,16862.0114796997,0.0,1947.68726231751
2021-01-26 16:08:41,,47727.8502497357,1049.14014156002,10027.4951766498
2021-01-26 16:09:10,,73449.6764465773,1324.7255226988,13694.9560863874
2021-01-26 16:09:40,,72250.1227981801,1562.72911599489,13176.8733039171
2021-01-26 16:10:10,,72518.5093472132,2105.09223923711,13212.215968812
2021-01-26 16:10:39,,93584.8880401445,1739.49905844667,18009.4725129172
2021-01-26 16:11:09,,80270.3727008572,1308.18446520881,17310.2463585184
2021-01-26 16:11:39,,68157.8678812094,1915.82585906586,13501.7748162469
2021-01-26 16:12:08,,60485.8263276472,1816.25364831324,16963.1222268607
2021-01-26 16:12:38,,83597.6248618244,1588.18511412949,16413.9518083374
26.01.2021 16:13:08.0082,,61330.5000553038,1100.69389039312,14097.7681225927
2021-01-26 16:13:37,,66228.6069798964,1414.65850776556,15495.5793851264
2021-01-26 16:14:07,,22997.6763864427,0.0,3315.52635256561
2021-01-26 16:14:36,,20903.1834151977,0.0,1849.6930722552
2021-01-26 16:15:06,,22734.8451715804,0.0,1668.82213650288
2021-01-26 16:15:36,,16363.1284102906,0.0,1464.7058437799
2021-01-26 16:16:05,,67810.6530675687,1239.09977587089,11221.4168149782
2021-01-26 16:16:35,,79988.8500206166,1438.08837399727,11956.3808506563
26.01.2021 16:17:05.0064,,83127.8421353214,1826.20417260281,18574.754960502
2021-01-26 16:17:34,,76061.3333160482,1418.16169193943,13864.7994770472
2021-01-26 16:18:04,,73735.4921296639,2048.39767334251,19497.4414855719
2021-01-26 16:18:33,,88200.2075182743,1189.18433960383,10683.5943523372
2021-01-26 16:19:03,,102382.177364601,1541.94486722562,16126.9367686245
2021-01-26 16:19:33,,83560.522290518,1316.19942573775,14248.6738957281
2021-01-26 16:20:02,,64085.5607698049,1482.1471495292,13005.0455709834
2021-01-26 16:20:32,,87733.8931634063,1074.12870851943,11618.5050412459
2021-01-26 16:21:01,,41322.0140385432,529.701929944007,5798.57538238438
2021-01-26 16:21:31,,0.0,0.0,2702.21136044388
2021-01-26 16:22:01,,16483.8049092005,0.0,1447.8655433001
2021-01-26 16:22:30,,14335.0304039408,0.0,1549.49159230597
2021-01-26 16:23:00,,64490.0310457078,785.832275485572,8651.49387319174
2021-01-26 16:23:30,,59812.8538522681,1011.40663805334,11948.4920697495
2021-01-26 16:23:59,,74054.0926841129,1465.31969729748,15039.0967472791
2021-01-26 16:24:29,,58658.3019134866,1135.59433931489,10513.6304829284
2021-01-26 16:24:58,,61544.7459444692,825.378801026304,10292.0561781582
2021-01-26 16:25:28,,128921.733152018,1900.55494905425,13319.1134998648
2021-01-26 16:25:58,,98150.1401115314,1076.55245861259,11951.2035279484
2021-01-26 16:26:27,,74631.7133756432,1503.5481009421,12757.655778015
2021-01-26 16:26:57,,72557.8181576807,1304.60027647773,15146.5899835319
26.01.2021 16:27:27.024,,71413.6419618237,1789.86064187306,16955.3644415764
2021-01-26 16:27:56,,90255.354931142,1662.52924809412,18850.6194373755
2021-01-26 16:28:26,,22270.9019226215,0.0,1778.75247537457
2021-01-26 16:28:55,,22557.7977914814,0.0,2294.6070830601
2021-01-26 16:29:25,,20220.546769002,0.0,1919.50163642313
2021-01-26 16:29:55,,18870.1031945393,0.0,1786.36907452114
2021-01-26 16:30:24,,54940.7716981009,953.159171010971,10999.3067716368
2021-01-26 16:30:54,,65163.8923187951,1935.21780541044,18263.3682104519
2021-01-26 16:31:24,,64917.8295655891,1091.08867576839,13542.8457444022
2021-01-26 16:31:53,,62802.7583034289,1204.52350625262,12389.0599583636
2021-01-26 16:32:23,,89950.6734680556,1402.97224634652,10966.2844507126
2021-01-26 16:32:52,,103794.026631449,2246.43175115658,19571.0051646496
2021-01-26 16:33:22,,60336.6455837349,1956.80117939638,16831.3778775969
2021-01-26 16:33:52,,83873.3791597355,2207.69401667528,16112.071740191
2021-01-26 16:34:21,,82686.6929760499,1965.83908888336,17230.904213783
2021-01-26 16:34:51,,90188.0577322474,1640.84077915085,16962.5242660809
2021-01-26 16:35:20,,22052.7206103046,0.0,3940.90153345034
2021-01-26 16:35:50,,23217.6141483889,0.0,2202.88392620551
2021-01-26 16:36:20,,19191.3432539111,0.0,1647.18842468752
2021-01-26 16:36:49,,19710.4300105519,0.0,2660.20083873032
2021-01-26 16:37:19,,87061.1592551838,1534.12169237431,18140.9590369837
2021-01-26 16:37:49,,77083.0482705794,2054.86347817338,17902.6954428528
2021-01-26 16:38:18,,69687.360287218,1048.60789436879,13725.3505503504
2021-01-26 16:38:48,,79578.3280215714,1655.40123034393,14767.0059188724
2021-01-26 16:39:17,,64398.9004545108,1230.48814927016,11340.1498029798
2021-01-26 16:39:47,,93476.0613835124,1525.13742022706,17329.1568656234
2021-01-26 16:40:17,,75454.273111647,2417.15689474438,16168.4564987099
2021-01-26 16:40:46,,66973.6530297807,1380.91540596616,13242.6051537272
2021-01-26 16:41:16,,62423.5341563818,5372.44405359327,11768.2455339758
2021-01-26 16:41:46,,81100.4230210963,1733.31616952991,15807.864644983
2021-01-26 16:42:15,,103406.982204559,2186.71261494819,19418.9158621198
2021-01-26 16:42:45,,16141.049423825,0.0,2661.29126572615
2021-01-26 16:43:14,,0.0,0.0,2270.16764955361
2021-01-26 16:43:44,,15991.2544340578,0.0,1811.75380923741
2021-01-26 16:44:14,,16255.7511068029,0.0,2270.01200968169
2021-01-26 16:44:43,,77279.7153785675,1042.9635436624,10371.0053910511
2021-01-26 16:45:13,,80699.5901635585,1089.66587576931,16727.0826635215
2021-01-26 16:45:43,,70865.7590236899,887.201528710229,11824.847370136
2021-01-26 16:46:12,,93753.1515831912,2078.61908717544,18821.8106228729
2021-01-26 16:46:42,,81884.0739594338,1458.96835671228,18569.5586504655
2021-01-26 16:47:11,,56057.5099929929,1992.52186251198,20968.0245056453
2021-01-26 16:47:41,,75714.2462043387,1235.83066450122,12518.9909565122
2021-01-26 16:48:11,,58930.11176314,1192.21666343406,14864.8725568862
2021-01-26 16:48:40,,84037.4835270745,1544.20813369473,13164.4429238066
2021-01-26 16:49:10,,66262.0260841065,2711.26536053391,17020.9471417409
2021-01-26 16:49:40,,24711.8388900936,689.503495785149,2590.43420950743
2021-01-26 16:50:09,,21187.1842844912,0.0,2467.78299958153
2021-01-26 16:50:39,,0.0,0.0,1819.16767580676
2021-01-26 16:51:08,,22760.4699036958,430.061614781997,2031.54214058779
2021-01-26 16:51:38,,106192.756271288,1247.51318797386,13398.3144758929
2021-01-26 16:52:08,,70604.7443971905,1466.37562681382,15809.276304837
2021-01-26 16:52:37,,65826.905738476,1269.05599198806,11119.1214347849
2021-01-26 16:53:07,,76747.6115938281,1360.67023046337,14263.762284945
2021-01-26 16:53:37,,62214.1452607913,1262.28078527951,13614.4378424148
2021-01-26 16:54:06,,71834.0545141891,1487.00001265379,13177.8022424838
2021-01-26 16:54:36,,70619.6068628102,1458.44551357709,18056.3511319076
2021-01-26 16:55:05,,87162.0658859468,1000.60288927011,13872.2113969081
2021-01-26 16:55:35,,72513.7267846739,1250.78029330207,12178.8137212844
2021-01-26 16:56:05,,70234.1549589215,1413.61966473266,11804.8876301578
2021-01-26 16:56:34,,62820.8930762113,1300.65969916502,12693.2477021813
2021-01-26 16:57:04,,0.0,0.0,2426.73414390749
2021-01-26 16:57:34,,11385.7707951744,0.0,1805.26042793068
2021-01-26 16:58:03,,17123.4892228606,0.0,1682.6033645425
2021-01-26 16:58:33,,35327.2101250682,493.085363924209,6907.59522262684
2021-01-26 16:59:02,,96997.0425835706,1728.8934776127,17433.2691339806
2021-01-26 16:59:32,,89428.954756892,890.896221355091,11673.8369713227
2021-01-26 17:00:02,,120597.448336125,1715.72968904856,19679.493755672
2021-01-26 17:00:31,,118579.72351768,1720.32715821225,21767.9870488896
2021-01-26 17:01:01,,112345.974824276,1444.23096780449,13392.6577654543
2021-01-26 17:01:31,,73623.539100988,1876.05374604844,18656.8456891528
2021-01-26 17:02:00,,108218.615239755,1424.06143802588,14558.5166083731
2021-01-26 17:02:30,,115361.546398487,1002.64870199207,9701.9906297773
2021-01-26 17:02:59,,72686.3405664327,1611.54578144172,18670.4863415697
2021-01-26 17:03:29,,99437.5433442982,935.84488439041,16907.4162944094
2021-01-26 17:03:59,,24978.7091539614,405.603300535638,2966.22170028534
2021-01-26 17:04:28,,14416.9171099327,0.0,2415.97066600487
2021-01-26 17:04:58,,16980.6931143227,0.0,2112.6333857726
2021-01-26 17:05:28,,14856.0189845362,0.0,1872.24341744505
2021-01-26 17:05:57,,112789.101119119,1249.13823165197,13914.250942361
2021-01-26 17:06:27,,75040.0499028357,1242.22349568579,14113.8172754515
2021-01-26 17:06:56,,110187.658836515,1601.72482056124,15277.3143446055
2021-01-26 17:07:26,,108665.014383505,1563.20129029934,16834.6264597702
2021-01-26 17:07:56,,79670.8948160964,1488.73775279242,14354.7888522227
2021-01-26 17:08:25,,139182.396719265,1576.83343559037,20606.0469002702
2021-01-26 17:08:55,,103734.294849086,1037.4602659206,13679.5927272547
2021-01-26 17:09:25,,76157.0878876218,1544.32086656047,16271.9341212513
2021-01-26 17:09:54,,86019.1329700327,1856.3317280135,16958.4106971757
2021-01-26 17:10:24,,71015.1440601592,1400.41206260308,14573.748007493
2021-01-26 17:10:53,,81601.0883152581,1256.23685219962,14788.0982889148
2021-01-26 17:11:23,,21255.3110132173,0.0,1860.2737186381
2021-01-26 17:11:53,,21783.9144660296,0.0,1484.34456276173
2021-01-26 17:12:22,,21293.0151251573,0.0,2294.98331798438
2021-01-26 17:12:52,,66598.471082758,1072.55494623807,7158.47284131367
2021-01-26 17:13:22,,104108.215759804,1106.46925608295,11065.1942479747
2021-01-26 17:13:51,,122278.846719796,1718.09765051286,16651.3769520691
2021-01-26 17:14:21,,88006.1049811544,1698.31510572402,19771.1011626253
2021-01-26 17:14:50,,97807.5439546173,1665.88898633209,20784.0619309421
